ANIO,count,mean,std,min,25%,50%,75%,max
1989,2377.0,1.3248283557635727,6.574335312749483,0.007988526620661391,0.0137586742789171,0.0769039622130385,0.37202599788578794,73.8710047259795
1990,2357.0,1.991875931466991,8.44103574481269,0.007988526620661391,0.0226004100546344,0.13629378557855998,0.6156942683211071,73.8710047259795
1991,2361.0,2.5358278391365463,9.56770984754813,0.007988526620661391,0.0299222561998524,0.189219398563992,0.8874392476777521,73.8710047259795
1992,2271.0,2.977126492140045,10.635173752883025,0.007988526620661391,0.0459046927239032,0.276351986887566,1.183998733458125,73.8710047259795
1993,2324.0,3.127097205918026,10.842605331410411,0.007988526620661391,0.048054530374534124,0.27121853076569247,1.2771836959395575,73.8710047259795
1994,2267.0,3.3407507077207828,11.196100896650302,0.007988526620661391,0.06332596790222655,0.311948914215634,1.34119302363281,73.8710047259795
1995,2245.0,3.679805265010671,11.631897831013852,0.007988526620661391,0.0762747779358197,0.402081578238482,1.5887252992740601,73.8710047259795
1996,2344.0,3.8397174498094415,11.760212324329464,0.007988526620661391,0.07592760675356541,0.401254737832909,1.7494507895687825,73.8710047259795
1997,2266.0,4.493379915276725,12.820923746954643,0.007988526620661391,0.11554465427038974,0.509354862090323,2.0769148722375275,73.8710047259795
1998,2277.0,5.5287672174109215,14.379878449952162,0.007988526620661391,0.120077780038825,0.635869582772109,2.93035488757748,73.8710047259795
1999,2289.0,5.908355982756334,15.01812095181963,0.007988526620661391,0.133506837467389,0.732691695403619,3.13644046183991,73.8710047259795
2000,2254.0,6.331114892303492,15.590684506357327,0.007988526620661391,0.156748168767164,0.7979442633804725,3.4185095559814025,73.8710047259795
2001,2024.0,8.185476132455298,17.04531143510035,0.007988526620661391,0.8653153740687711,2.062851106554395,5.192257380062605,73.8710047259795
2002,2322.0,7.304452734252587,16.570420247621204,0.007988526620661391,0.25550151124959053,1.1598636987630102,4.5730394109606705,73.8710047259795
2003,2324.0,7.61809985462802,17.046365311524998,0.007988526620661391,0.23005477486027778,1.12116876183642,4.752000164932227,73.8710047259795
2004,2291.0,8.580516349286158,18.26982626160394,0.007988526620661391,0.25207673966721245,1.39432739655899,5.503836700522399,73.8710047259795
2005,2183.0,9.43345464870758,18.747522405925043,0.007988526620661391,0.372777276040291,1.78408199788948,6.817208658406205,73.8710047259795
2006,2095.0,10.628327395546245,19.851190409854567,0.007988526620661391,0.48676128570576654,2.23282138578221,8.259184967933255,73.8710047259795
2007,2031.0,11.469460526428099,20.697833531077833,0.007988526620661391,0.3960963554468995,2.31555877389953,9.72019983258706,73.8710047259795
2008,2171.0,11.539236606967314,20.70379686922449,0.007988526620661391,0.46150819039825497,2.2998281260791003,9.72229070538673,73.8710047259795
2009,2177.0,11.775431297049288,21.018232778558996,0.007988526620661391,0.450702298722733,2.32319931681362,10.1075392122646,73.8710047259795
2010,2114.0,11.728859975530911,20.868783725421405,0.007988526620661391,0.514286520871758,2.42186923627056,10.135951870114525,73.8710047259795
2011,2141.0,12.206350050947076,21.29198460973846,0.007988526620661391,0.48323711081537796,2.43873901353675,10.7028384617845,73.8710047259795
2012,2070.0,12.679052808521362,21.536367833349207,0.007988526620661391,0.5627992767904744,2.59340149707749,11.88579296137175,73.8710047259795
2013,1988.0,13.084399811761397,21.885803163917647,0.007988526620661391,0.6175821009610494,3.0867068267389848,12.047619977328573,73.8710047259795
2014,2054.0,12.640686261067895,21.89906195465514,0.007988526620661391,0.4968658335210658,2.714546410978755,10.840569166490525,73.8710047259795
2015,2057.0,13.276489624743691,22.142081375831534,0.007988526620661391,0.615424252442458,3.02546426657851,12.5159543542448,73.8710047259795
2016,2135.0,13.225045112598858,22.22671397143953,0.007988526620661391,0.588046099489653,2.81181649935506,12.46844820817675,73.8710047259795
2017,2146.0,13.54344103114627,22.439386070143748,0.007988526620661391,0.5609966773741324,3.11861112030996,12.583863463257948,73.8710047259795
2018,2031.0,14.551014756676091,23.19677921808944,0.007988526620661391,0.6377720668934115,3.4077901050778596,14.894374477055651,73.8710047259795
2019,433.0,40.72939915134488,30.429145409613955,0.033737414805859,7.258760151075831,41.007562350876796,73.8710047259795,73.8710047259795
