ANIO,count,mean,std,min,25%,50%,75%,max
1989,2377.0,4.077725071532594,17.51569858564177,0.333134875357525,0.333134875357525,0.816625692771146,1.99277542299522,334.148554982758
1990,2357.0,5.838563870077015,24.093640120682586,0.333134875357525,0.343278540869174,1.19096971205316,2.78284881309331,356.41839807486394
1991,2361.0,7.503846047573178,28.947855137828117,0.333134875357525,0.447004802668788,1.63400212812868,3.8273723362443297,356.41839807486394
1992,2271.0,9.337299061685258,33.23245751679117,0.333134875357525,0.63216085081813,2.25602398979316,4.77339330781624,356.41839807486394
1993,2324.0,10.321100241043816,35.92467709265785,0.333134875357525,0.7007742581572818,2.388577813352265,5.649574162540793,356.41839807486394
1994,2267.0,11.809450370764715,38.057595150587304,0.333134875357525,1.1948112476124049,3.0746692604261403,6.90989769451434,356.41839807486394
1995,2245.0,13.045718083065923,40.90742714818767,0.333134875357525,1.38188347485618,3.27148021625628,7.57646780262411,356.41839807486394
1996,2344.0,16.07074889182775,45.03872228910651,0.333134875357525,1.8490074712788551,4.537943003134745,10.50235483952295,356.41839807486394
1997,2266.0,20.339124294834136,50.92548912631765,0.333134875357525,2.6869148063466097,6.17312013230895,13.976224088399276,356.41839807486394
1998,2277.0,27.64430743831093,59.82639423402565,0.333134875357525,3.31018020549693,8.863872011783288,21.2569761394873,356.41839807486394
1999,2289.0,35.307316780853974,67.94024679916441,0.333134875357525,3.8896802000947304,12.0089117552483,31.6021723393437,356.41839807486394
2000,2254.0,41.224484778511545,73.49896162378877,0.403275315152335,5.169308024786337,14.8789785505246,38.23198879734665,356.41839807486394
2001,2024.0,51.19848057242528,79.98078847253329,0.449436106190395,7.8821347430173,21.337833513310198,51.52112061382226,356.41839807486394
2002,2322.0,52.65057407308086,78.08728330220661,1.04730707318121,9.534266714450093,23.8035997506179,54.83689388969435,356.41839807486394
2003,2324.0,55.30954209294888,81.03352663218739,0.631600725123084,10.205179667618198,25.46156138734045,58.603486652787275,356.41839807486394
2004,2291.0,58.465376751444616,83.90261566175825,0.333134875357525,10.84387047140645,26.9197757658552,63.6008657678068,356.41839807486394
2005,2183.0,64.73322934128595,87.60719178758745,0.989970167749359,13.2311522274609,31.418373457733498,70.2521475209635,356.41839807486394
2006,2095.0,75.06563482961268,92.54528217522926,0.686199914344109,17.8749193587735,38.5077117408205,86.99292864539004,356.41839807486394
2007,2031.0,78.27752719960318,95.91071677672163,0.532597690764386,17.335654969905548,40.046107649176896,91.97026958797815,356.41839807486394
2008,2171.0,85.08308131744205,99.6683723121005,1.07681813028799,18.442286066484797,44.807406085040505,104.00464281107051,356.41839807486394
2009,2177.0,88.00075043333943,100.4653941155258,1.4838260994072,19.6728324748759,47.229548833635704,110.70463055648199,356.41839807486394
2010,2114.0,89.3042198862961,100.66035701870267,1.3635324525413701,21.947910628473903,48.73161942761064,111.47268509805376,356.41839807486394
2011,2141.0,94.6890476959983,105.64333415502985,1.68129109546077,20.5528469483891,51.3387766497837,120.62989670941099,356.41839807486394
2012,2070.0,98.09873768188187,106.42353644410179,1.50213489136177,22.954419767887853,54.527046178785696,132.1494834045365,356.41839807486394
2013,1988.0,105.29711618613752,110.10992246125961,1.42433127681578,25.256391119346624,58.99029366313345,141.877271576277,356.41839807486394
2014,2054.0,109.76880883240429,112.64737805711162,1.31312866223695,26.1002500714158,63.992112328340795,149.97376572599126,356.41839807486394
2015,2057.0,110.65728574699574,112.34076948922662,1.71472657007034,27.90757646576,62.881950318631105,155.73498785895902,356.41839807486394
2016,2135.0,111.2948169348021,111.1676922404117,1.4384566204923999,28.773585889742606,66.46044753519149,153.83780943301,356.41839807486394
2017,2146.0,114.09318326791853,113.51016875592784,1.43077568411873,27.765959090858928,68.47909836517974,161.631144650131,356.41839807486394
2018,2031.0,118.01796481811068,116.56661028450468,2.0207689047779502,28.109686287719903,71.0559553174612,166.52148554228648,356.41839807486394
2019,433.0,246.8878076333934,127.26520728059272,12.8515187828338,123.52075259728399,312.579722457015,356.41839807486394,356.41839807486394
