ANIO,count,mean,std,min,25%,50%,75%,max
1989,2377.0,1.0822608193743422,4.499406255733466,0.0279619852889451,0.0531363870597173,0.207885319260311,0.570244600916973,88.2347020040207
1990,2357.0,1.669499070673749,6.973510403892613,0.0279619852889451,0.0592544748495874,0.268887993458088,0.7935525031899721,105.901579740674
1991,2361.0,1.9485968143232664,8.04336499048654,0.0279619852889451,0.0733590881639618,0.33995801259622105,1.02205201453263,105.901579740674
1992,2271.0,2.368422697966299,9.257398415281061,0.0279619852889451,0.11255180249397001,0.48266607064696104,1.32215144488215,105.901579740674
1993,2324.0,2.6821345471685167,10.417479020683725,0.0279619852889451,0.10701576947733274,0.462429781639461,1.5052258577414923,105.901579740674
1994,2267.0,2.9376177227017775,10.895433991575986,0.0279619852889451,0.1991943839468845,0.6236652358700021,1.664571571550405,105.901579740674
1995,2245.0,2.539408188318501,9.533145829842985,0.0279619852889451,0.147476009175965,0.52047863259595,1.45326143092204,105.901579740674
1996,2344.0,2.8696623974912296,9.504504088707627,0.0279619852889451,0.1687462706636745,0.5260183714461004,1.5826479758633125,105.901579740674
1997,2266.0,3.9068079370024327,11.546613891431969,0.0279619852889451,0.32616906948855484,0.7822766627571394,2.349067808336515,105.901579740674
1998,2277.0,5.37605235570727,13.84822638955693,0.0279619852889451,0.39099327822837204,1.0205561531181502,3.66240782193281,105.901579740674
1999,2289.0,7.9662768862138815,18.235082227011258,0.0279619852889451,0.213017245339386,0.9694060361063901,6.147237213310291,105.901579740674
2000,2254.0,10.8982206116938,21.532310218681086,0.0279619852889451,0.388317721422588,1.9432368332299799,10.2805990342219,105.901579740674
2001,2024.0,14.348276547777864,21.722402940787948,0.0279619852889451,2.1496404001553073,6.01093435293261,16.3466293770778,105.901579740674
2002,2322.0,16.251878072319855,22.820805627049374,0.0279619852889451,2.794776970362922,7.59269194943052,19.048335922424975,105.901579740674
2003,2324.0,17.558371700239782,24.295532247418667,0.0279619852889451,2.76863878829791,8.336972451977957,21.088338206550098,105.901579740674
2004,2291.0,19.518839070905923,25.863630057093,0.0279619852889451,3.1007370764143998,9.592877002141089,23.57139261056855,105.901579740674
2005,2183.0,19.792355593189,26.21276339253221,0.0279619852889451,3.03384653471509,10.014916125320301,24.20950344585315,105.901579740674
2006,2095.0,23.81085651685858,28.198867651012442,0.0279619852889451,4.85729213537968,13.1580202104533,29.744090150114697,105.901579740674
2007,2031.0,25.345087522891106,29.33389695871035,0.0279619852889451,5.019631160065375,13.6743007852464,33.17499236012385,105.901579740674
2008,2171.0,28.0441305991607,31.233535863969788,0.0279619852889451,5.3136164800898555,15.641673496885,38.45482413219305,105.901579740674
2009,2177.0,32.361877759107635,33.183257621132405,0.0279619852889451,6.96761895995613,19.3668534434818,45.6023903852767,105.901579740674
2010,2114.0,30.924434714750944,32.18252622267423,0.0279619852889451,7.224554898934768,17.5813233209119,43.1641820679791,105.901579740674
2011,2141.0,30.891247448334358,33.74570703607956,0.0279619852889451,4.24428876102951,16.7465850640677,45.6549740113105,105.901579740674
2012,2070.0,29.31504079834299,32.82268364304024,0.0279619852889451,4.708295741555117,15.62543572288385,41.91594317570518,105.901579740674
2013,1988.0,31.994037070927423,33.84348373960345,0.0279619852889451,6.497347116024033,17.573613388899503,46.270764260138826,105.901579740674
2014,2054.0,35.91964401033555,35.39925109280513,0.0279619852889451,7.496209446858515,22.0628337091856,54.639359220302104,105.901579740674
2015,2057.0,35.68742626842172,35.36939401818885,0.0279619852889451,8.15191463650976,20.6797489711465,54.9824485003249,105.901579740674
2016,2135.0,35.48774222322863,33.300260275909785,0.0279619852889451,9.562884863440075,22.4683124894846,51.627036060793,105.901579740674
2017,2146.0,36.00277223422095,34.50981317657253,0.0279619852889451,8.604836297203915,22.802754688655604,54.397425792849205,105.901579740674
2018,2031.0,37.31120451597936,34.96284606709835,0.0279619852889451,9.13526573722929,24.1819205233247,56.9783558086214,105.901579740674
2019,433.0,60.75963281043663,39.498140136428255,0.227156200849534,22.3849694531526,58.363485015460704,105.901579740674,105.901579740674
